message_id,conversation_id,User_id,persona_label,condition,family
3857,399,100,GPT,GPT,Convergent
3892,399,100,GPT,GPT,Convergent
3934,399,100,GPT,GPT,Convergent
4035,399,100,GPT,GPT,Convergent
4077,399,100,GPT,GPT,Convergent
4097,399,100,GPT,GPT,Convergent
4111,399,100,GPT,GPT,Convergent
3868,401,109,GPT,GPT,Convergent
3884,401,109,GPT,GPT,Convergent
3933,401,109,GPT,GPT,Convergent
3954,401,109,GPT,GPT,Convergent
3971,401,109,GPT,GPT,Convergent
3993,401,109,GPT,GPT,Convergent
4008,401,109,GPT,GPT,Convergent
4021,401,109,GPT,GPT,Convergent
4031,401,109,GPT,GPT,Convergent
4050,401,109,GPT,GPT,Convergent
4069,401,109,GPT,GPT,Convergent
4089,401,109,GPT,GPT,Convergent
4103,401,109,GPT,GPT,Convergent
4117,401,109,GPT,GPT,Convergent
4129,401,109,GPT,GPT,Convergent
4143,401,109,GPT,GPT,Convergent
4149,401,109,GPT,GPT,Convergent
4163,401,109,GPT,GPT,Convergent
4173,401,109,GPT,GPT,Convergent
4183,401,109,GPT,GPT,Convergent
4201,401,109,GPT,GPT,Convergent
3871,402,117,GPT,GPT,Convergent
3898,402,117,GPT,GPT,Convergent
3915,402,117,GPT,GPT,Convergent
3963,402,117,GPT,GPT,Convergent
3991,402,117,GPT,GPT,Convergent
4018,402,117,GPT,GPT,Convergent
4025,402,117,GPT,GPT,Convergent
4049,402,117,GPT,GPT,Convergent
4067,402,117,GPT,GPT,Convergent
4081,402,117,GPT,GPT,Convergent
4098,402,117,GPT,GPT,Convergent
4105,402,117,GPT,GPT,Convergent
4141,402,117,GPT,GPT,Convergent
4176,402,117,GPT,GPT,Convergent
4193,402,117,GPT,GPT,Convergent
4209,402,117,GPT,GPT,Convergent
4247,402,117,GPT,GPT,Convergent
4253,402,117,GPT,GPT,Convergent
3876,403,113,GPT,GPT,Convergent
3911,403,113,GPT,GPT,Convergent
3928,403,113,GPT,GPT,Convergent
3947,403,113,GPT,GPT,Convergent
4003,403,113,GPT,GPT,Convergent
4033,403,113,GPT,GPT,Convergent
4106,403,113,GPT,GPT,Convergent
4147,403,113,GPT,GPT,Convergent
4185,403,113,GPT,GPT,Convergent
4205,403,113,GPT,GPT,Convergent
4229,403,113,GPT,GPT,Convergent
4245,403,113,GPT,GPT,Convergent
4250,403,113,GPT,GPT,Convergent
3875,404,106,GPT,GPT,Convergent
3903,404,106,GPT,GPT,Convergent
3958,404,106,GPT,GPT,Convergent
4005,404,106,GPT,GPT,Convergent
4061,404,106,GPT,GPT,Convergent
4101,404,106,GPT,GPT,Convergent
4120,404,106,GPT,GPT,Convergent
4142,404,106,GPT,GPT,Convergent
4189,404,106,GPT,GPT,Convergent
4210,404,106,GPT,GPT,Convergent
4223,404,106,GPT,GPT,Convergent
3935,406,110,GPT,GPT,Convergent
3943,406,110,GPT,GPT,Convergent
4009,406,110,GPT,GPT,Convergent
4027,406,110,GPT,GPT,Convergent
4043,406,110,GPT,GPT,Convergent
4159,406,110,GPT,GPT,Convergent
4262,411,118,Divergent,Persona,Divergent
4294,411,118,Divergent,Persona,Divergent
4315,411,118,Divergent,Persona,Divergent
4331,411,118,Divergent,Persona,Divergent
4363,411,118,Divergent,Persona,Divergent
4266,413,119,Divergent,Persona,Divergent
4273,413,119,Divergent,Persona,Divergent
4335,413,119,Divergent,Persona,Divergent
4357,413,119,Divergent,Persona,Divergent
4379,413,119,Divergent,Persona,Divergent
4269,414,120,Divergent,Persona,Divergent
4282,414,120,Divergent,Persona,Divergent
4323,414,120,Divergent,Persona,Divergent
4337,414,120,Divergent,Persona,Divergent
4355,414,120,Divergent,Persona,Divergent
4375,414,120,Divergent,Persona,Divergent
4271,415,121,Divergent,Persona,Divergent
4289,415,121,Divergent,Persona,Divergent
4317,415,121,Divergent,Persona,Divergent
4351,415,121,Divergent,Persona,Divergent
4371,415,121,Divergent,Persona,Divergent
4274,416,122,Divergent,Persona,Divergent
4277,416,122,Divergent,Persona,Divergent
4293,416,122,Divergent,Persona,Divergent
4305,416,122,Divergent,Persona,Divergent
4309,416,122,Divergent,Persona,Divergent
4325,416,122,Divergent,Persona,Divergent
4329,416,122,Divergent,Persona,Divergent
4333,416,122,Divergent,Persona,Divergent
4341,416,122,Divergent,Persona,Divergent
4344,416,122,Divergent,Persona,Divergent
4348,416,122,Divergent,Persona,Divergent
4359,416,122,Divergent,Persona,Divergent
4367,416,122,Divergent,Persona,Divergent
4291,418,124,Divergent,Persona,Divergent
4299,418,124,Divergent,Persona,Divergent
4343,418,124,Divergent,Persona,Divergent
4364,418,124,Divergent,Persona,Divergent
4377,418,124,Divergent,Persona,Divergent
4385,419,124,GPT,GPT,Divergent
4409,419,124,GPT,GPT,Divergent
4443,419,124,GPT,GPT,Divergent
4479,419,124,GPT,GPT,Divergent
4507,419,124,GPT,GPT,Divergent
4386,420,122,GPT,GPT,Divergent
4397,420,122,GPT,GPT,Divergent
4403,420,122,GPT,GPT,Divergent
4425,420,122,GPT,GPT,Divergent
4427,420,122,GPT,GPT,Divergent
4429,420,122,GPT,GPT,Divergent
4433,420,122,GPT,GPT,Divergent
4449,420,122,GPT,GPT,Divergent
4453,420,122,GPT,GPT,Divergent
4465,420,122,GPT,GPT,Divergent
4481,420,122,GPT,GPT,Divergent
4489,420,122,GPT,GPT,Divergent
4393,423,120,GPT,GPT,Divergent
4411,423,120,GPT,GPT,Divergent
4431,423,120,GPT,GPT,Divergent
4451,423,120,GPT,GPT,Divergent
4487,423,120,GPT,GPT,Divergent
4503,423,120,GPT,GPT,Divergent
4517,423,120,GPT,GPT,Divergent
4396,425,118,GPT,GPT,Divergent
4405,425,118,GPT,GPT,Divergent
4440,425,118,GPT,GPT,Divergent
4457,425,118,GPT,GPT,Divergent
4477,425,118,GPT,GPT,Divergent
4499,425,118,GPT,GPT,Divergent
4511,425,118,GPT,GPT,Divergent
4401,426,121,GPT,GPT,Divergent
4407,426,121,GPT,GPT,Divergent
4435,426,121,GPT,GPT,Divergent
4461,426,121,GPT,GPT,Divergent
4483,426,121,GPT,GPT,Divergent
4509,426,121,GPT,GPT,Divergent
4519,426,121,GPT,GPT,Divergent
4421,428,119,GPT,GPT,Divergent
4423,428,119,GPT,GPT,Divergent
4439,428,119,GPT,GPT,Divergent
4473,428,119,GPT,GPT,Divergent
4485,428,119,GPT,GPT,Divergent
4497,428,119,GPT,GPT,Divergent
4513,428,119,GPT,GPT,Divergent
4525,429,125,GPT,GPT,Divergent
4537,429,125,GPT,GPT,Divergent
4565,429,125,GPT,GPT,Divergent
4579,429,125,GPT,GPT,Divergent
4589,429,125,GPT,GPT,Divergent
4601,429,125,GPT,GPT,Divergent
4607,429,125,GPT,GPT,Divergent
4637,429,125,GPT,GPT,Divergent
4645,429,125,GPT,GPT,Divergent
4655,429,125,GPT,GPT,Divergent
4529,431,126,GPT,GPT,Divergent
4541,431,126,GPT,GPT,Divergent
4555,431,126,GPT,GPT,Divergent
4561,431,126,GPT,GPT,Divergent
4569,431,126,GPT,GPT,Divergent
4575,431,126,GPT,GPT,Divergent
4586,431,126,GPT,GPT,Divergent
4591,431,126,GPT,GPT,Divergent
4599,431,126,GPT,GPT,Divergent
4605,431,126,GPT,GPT,Divergent
4609,431,126,GPT,GPT,Divergent
4615,431,126,GPT,GPT,Divergent
4619,431,126,GPT,GPT,Divergent
4627,431,126,GPT,GPT,Divergent
4635,431,126,GPT,GPT,Divergent
4647,431,126,GPT,GPT,Divergent
4653,431,126,GPT,GPT,Divergent
4531,432,127,GPT,GPT,Divergent
4547,432,127,GPT,GPT,Divergent
4573,432,127,GPT,GPT,Divergent
4594,432,127,GPT,GPT,Divergent
4617,432,127,GPT,GPT,Divergent
4629,432,127,GPT,GPT,Divergent
4649,432,127,GPT,GPT,Divergent
4657,432,127,GPT,GPT,Divergent
4533,433,128,GPT,GPT,Divergent
4538,433,128,GPT,GPT,Divergent
4563,433,128,GPT,GPT,Divergent
4571,433,128,GPT,GPT,Divergent
4585,433,128,GPT,GPT,Divergent
4597,433,128,GPT,GPT,Divergent
4613,433,128,GPT,GPT,Divergent
4621,433,128,GPT,GPT,Divergent
4631,433,128,GPT,GPT,Divergent
4643,433,128,GPT,GPT,Divergent
4535,434,129,GPT,GPT,Divergent
4548,434,129,GPT,GPT,Divergent
4567,434,129,GPT,GPT,Divergent
4580,434,129,GPT,GPT,Divergent
4593,434,129,GPT,GPT,Divergent
4623,434,129,GPT,GPT,Divergent
4633,434,129,GPT,GPT,Divergent
4641,434,129,GPT,GPT,Divergent
4651,434,129,GPT,GPT,Divergent
4545,436,131,GPT,GPT,Divergent
4551,436,131,GPT,GPT,Divergent
4557,436,131,GPT,GPT,Divergent
4603,436,131,GPT,GPT,Divergent
4624,436,131,GPT,GPT,Divergent
4639,436,131,GPT,GPT,Divergent
4577,437,130,GPT,GPT,Divergent
4583,437,130,GPT,GPT,Divergent
4610,437,130,GPT,GPT,Divergent
4660,439,126,Divergent,Persona,Divergent
4667,439,126,Divergent,Persona,Divergent
4687,439,126,Divergent,Persona,Divergent
4695,439,126,Divergent,Persona,Divergent
4697,439,126,Divergent,Persona,Divergent
4705,439,126,Divergent,Persona,Divergent
4713,439,126,Divergent,Persona,Divergent
4721,439,126,Divergent,Persona,Divergent
4729,439,126,Divergent,Persona,Divergent
4736,439,126,Divergent,Persona,Divergent
4749,439,126,Divergent,Persona,Divergent
4759,439,126,Divergent,Persona,Divergent
4766,439,126,Divergent,Persona,Divergent
4663,440,128,Divergent,Persona,Divergent
4670,440,128,Divergent,Persona,Divergent
4701,440,128,Divergent,Persona,Divergent
4715,440,128,Divergent,Persona,Divergent
4741,440,128,Divergent,Persona,Divergent
4753,440,128,Divergent,Persona,Divergent
4761,440,128,Divergent,Persona,Divergent
4665,441,125,Divergent,Persona,Divergent
4679,441,125,Divergent,Persona,Divergent
4688,441,125,Divergent,Persona,Divergent
4703,441,125,Divergent,Persona,Divergent
4711,441,125,Divergent,Persona,Divergent
4723,441,125,Divergent,Persona,Divergent
4733,441,125,Divergent,Persona,Divergent
4757,441,125,Divergent,Persona,Divergent
4769,441,125,Divergent,Persona,Divergent
4668,442,129,Divergent,Persona,Divergent
4676,442,129,Divergent,Persona,Divergent
4699,442,129,Divergent,Persona,Divergent
4719,442,129,Divergent,Persona,Divergent
4738,442,129,Divergent,Persona,Divergent
4747,442,129,Divergent,Persona,Divergent
4765,442,129,Divergent,Persona,Divergent
4673,443,131,Divergent,Persona,Divergent
4675,443,131,Divergent,Persona,Divergent
4693,443,131,Divergent,Persona,Divergent
4707,443,131,Divergent,Persona,Divergent
4725,443,131,Divergent,Persona,Divergent
4735,443,131,Divergent,Persona,Divergent
4743,443,131,Divergent,Persona,Divergent
4754,443,131,Divergent,Persona,Divergent
4762,443,131,Divergent,Persona,Divergent
4681,444,127,Divergent,Persona,Divergent
4683,444,127,Divergent,Persona,Divergent
4709,444,127,Divergent,Persona,Divergent
4731,444,127,Divergent,Persona,Divergent
4751,444,127,Divergent,Persona,Divergent
4771,444,127,Divergent,Persona,Divergent
4685,445,130,Divergent,Persona,Divergent
4691,445,130,Divergent,Persona,Divergent
4717,445,130,Divergent,Persona,Divergent
4727,445,130,Divergent,Persona,Divergent
4745,445,130,Divergent,Persona,Divergent
5029,466,149,Convergent,Persona,Convergent
5037,466,149,Convergent,Persona,Convergent
5047,466,149,Convergent,Persona,Convergent
5057,466,149,Convergent,Persona,Convergent
5061,466,149,Convergent,Persona,Convergent
5073,466,149,Convergent,Persona,Convergent
5083,466,149,Convergent,Persona,Convergent
5031,467,111,Convergent,Persona,Convergent
5043,467,111,Convergent,Persona,Convergent
5045,467,111,Convergent,Persona,Convergent
5053,467,111,Convergent,Persona,Convergent
5055,467,111,Convergent,Persona,Convergent
5063,467,111,Convergent,Persona,Convergent
5067,467,111,Convergent,Persona,Convergent
5079,467,111,Convergent,Persona,Convergent
5081,467,111,Convergent,Persona,Convergent
5033,468,150,Convergent,Persona,Convergent
5041,468,150,Convergent,Persona,Convergent
5049,468,150,Convergent,Persona,Convergent
5051,468,150,Convergent,Persona,Convergent
5065,468,150,Convergent,Persona,Convergent
5071,468,150,Convergent,Persona,Convergent
5077,468,150,Convergent,Persona,Convergent
5087,468,150,Convergent,Persona,Convergent
5035,469,151,Convergent,Persona,Convergent
5039,469,151,Convergent,Persona,Convergent
5059,469,151,Convergent,Persona,Convergent
5069,469,151,Convergent,Persona,Convergent
5075,469,151,Convergent,Persona,Convergent
5085,469,151,Convergent,Persona,Convergent
5089,469,151,Convergent,Persona,Convergent
5091,470,111,GPT,GPT,Convergent
5099,470,111,GPT,GPT,Convergent
5105,470,111,GPT,GPT,Convergent
5111,470,111,GPT,GPT,Convergent
5115,470,111,GPT,GPT,Convergent
5117,470,111,GPT,GPT,Convergent
5127,470,111,GPT,GPT,Convergent
5135,470,111,GPT,GPT,Convergent
5139,470,111,GPT,GPT,Convergent
5093,471,151,GPT,GPT,Convergent
5101,471,151,GPT,GPT,Convergent
5109,471,151,GPT,GPT,Convergent
5119,471,151,GPT,GPT,Convergent
5123,471,151,GPT,GPT,Convergent
5137,471,151,GPT,GPT,Convergent
5095,472,150,GPT,GPT,Convergent
5097,472,150,GPT,GPT,Convergent
5103,472,150,GPT,GPT,Convergent
5107,472,150,GPT,GPT,Convergent
5113,472,150,GPT,GPT,Convergent
5121,472,150,GPT,GPT,Convergent
5125,472,150,GPT,GPT,Convergent
5133,472,150,GPT,GPT,Convergent
5129,473,149,GPT,GPT,Convergent
5131,473,149,GPT,GPT,Convergent
5141,473,149,GPT,GPT,Convergent
5143,473,149,GPT,GPT,Convergent
5145,473,149,GPT,GPT,Convergent
5147,473,149,GPT,GPT,Convergent
5149,473,149,GPT,GPT,Convergent
5151,473,149,GPT,GPT,Convergent
5153,474,152,Convergent,Persona,Convergent
5155,474,152,Convergent,Persona,Convergent
5157,474,152,Convergent,Persona,Convergent
5159,474,152,Convergent,Persona,Convergent
5161,474,152,Convergent,Persona,Convergent
5163,474,152,Convergent,Persona,Convergent
5165,474,152,Convergent,Persona,Convergent
5167,475,152,GPT,GPT,Convergent
5169,475,152,GPT,GPT,Convergent
5171,475,152,GPT,GPT,Convergent
5173,475,152,GPT,GPT,Convergent
5175,475,152,GPT,GPT,Convergent
