conversation_id,transition_idx,turn_index_assistant,turn_index_user,participant_id,condition,family,turn_index_normalized,assistant_prev_episode_id,user_next_episode_id,a_exploration_opening,a_reframing_quality,a_agency_preservation,a_stance_integrity,a_timing_fit,u_coregulation_uptake,u_agency_preservation,u_implementation_grounding,u_evaluative_discipline
300,10,9,10,72,Persona,Divergent,0.5263157894736842,300_e04,300_e04,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0
300,12,11,12,72,Persona,Divergent,0.631578947368421,300_e04,300_e05,4.0,3.0,3.0,4.0,4.0,,,,
300,14,13,14,72,Persona,Divergent,0.7368421052631579,300_e05,300_e05,,,,,,,,,
300,16,15,16,72,Persona,Divergent,0.8421052631578947,300_e06,300_e06,,,,,,,,,
300,18,17,18,72,Persona,Divergent,0.9473684210526315,300_e06,300_e06,,,,,,,,,
301,2,1,2,73,Persona,Divergent,0.18181818181818182,301_e01,301_e01,,,,,,,,,
301,4,3,4,73,Persona,Divergent,0.36363636363636365,301_e01,301_e02,,,,,,,,,
301,6,5,6,73,Persona,Divergent,0.5454545454545454,301_e02,301_e02,,,,,,,,,
301,8,7,8,73,Persona,Divergent,0.7272727272727273,301_e03,301_e03,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
301,10,9,10,73,Persona,Divergent,0.9090909090909091,301_e03,301_e03,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
303,2,1,2,70,GPT,GPT,0.10526315789473684,303_e01,303_e01,,,,,,,,,
303,4,3,4,70,GPT,GPT,0.21052631578947367,303_e02,303_e02,,,,,,,,,
303,6,5,6,70,GPT,GPT,0.3157894736842105,303_e02,303_e03,,,,,,,,,
303,8,7,8,70,GPT,GPT,0.42105263157894735,303_e03,303_e03,,,,,,,,,
303,10,9,10,70,GPT,GPT,0.5263157894736842,303_e04,303_e04,,,,,,,,,
303,12,11,12,70,GPT,GPT,0.631578947368421,303_e04,303_e05,,,,,,,,,
303,14,13,14,70,GPT,GPT,0.7368421052631579,303_e05,303_e05,,,,,,,,,
303,16,15,16,70,GPT,GPT,0.8421052631578947,303_e06,303_e06,,,,,,,,,
303,18,17,18,70,GPT,GPT,0.9473684210526315,303_e06,303_e06,,,,,,,,,
304,2,1,2,73,GPT,GPT,0.06451612903225806,304_e01,304_e01,,,,,,,,,
304,4,3,4,73,GPT,GPT,0.12903225806451613,304_e02,304_e02,,,,,,,,,
304,6,5,6,73,GPT,GPT,0.1935483870967742,304_e02,304_e03,,,,,,,,,
304,8,7,8,73,GPT,GPT,0.25806451612903225,304_e03,304_e03,,,,,,,,,
304,10,9,10,73,GPT,GPT,0.3225806451612903,304_e04,304_e04,,,,,,,,,
304,12,11,12,73,GPT,GPT,0.3870967741935484,304_e04,304_e05,,,,,,,,,
304,14,13,14,73,GPT,GPT,0.45161290322580644,304_e05,304_e05,,,,,,,,,
304,16,15,16,73,GPT,GPT,0.5161290322580645,304_e06,304_e06,,,,,,,,,
304,18,17,18,73,GPT,GPT,0.5806451612903226,304_e06,304_e07,,,,,,,,,
304,20,19,20,73,GPT,GPT,0.6451612903225806,304_e07,304_e07,,,,,,,,,
304,22,21,22,73,GPT,GPT,0.7096774193548387,304_e07,304_e08,,,,,,,,,
304,24,23,24,73,GPT,GPT,0.7741935483870968,304_e08,304_e08,,,,,,,,,
304,26,25,26,73,GPT,GPT,0.8387096774193549,304_e09,304_e09,,,,,,,,,
304,28,27,28,73,GPT,GPT,0.9032258064516129,304_e09,304_e10,,,,,,2.0,3.0,2.0,1.0
304,30,29,30,73,GPT,GPT,0.967741935483871,304_e10,304_e10,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0
305,2,1,2,69,GPT,GPT,0.10526315789473684,305_e01,305_e01,,,,,,,,,
305,4,3,4,69,GPT,GPT,0.21052631578947367,305_e02,305_e02,,,,,,,,,
305,6,5,6,69,GPT,GPT,0.3157894736842105,305_e02,305_e03,,,,,,,,,
305,8,7,8,69,GPT,GPT,0.42105263157894735,305_e03,305_e03,,,,,,,,,
305,10,9,10,69,GPT,GPT,0.5263157894736842,305_e03,305_e04,,,,,,,,,
305,12,11,12,69,GPT,GPT,0.631578947368421,305_e04,305_e04,,,,,,,,,
305,14,13,14,69,GPT,GPT,0.7368421052631579,305_e05,305_e05,,,,,,,,,
305,16,15,16,69,GPT,GPT,0.8421052631578947,305_e05,305_e06,,,,,,,,,
305,18,17,18,69,GPT,GPT,0.9473684210526315,305_e06,305_e06,,,,,,,,,
306,2,1,2,68,GPT,GPT,0.10526315789473684,306_e01,306_e01,,,,,,,,,
306,4,3,4,68,GPT,GPT,0.21052631578947367,306_e02,306_e02,,,,,,,,,
306,6,5,6,68,GPT,GPT,0.3157894736842105,306_e02,306_e03,,,,,,,,,
306,8,7,8,68,GPT,GPT,0.42105263157894735,306_e03,306_e03,,,,,,,,,
306,10,9,10,68,GPT,GPT,0.5263157894736842,306_e03,306_e04,,,,,,,,,
306,12,11,12,68,GPT,GPT,0.631578947368421,306_e04,306_e04,,,,,,,,,
306,14,13,14,68,GPT,GPT,0.7368421052631579,306_e05,306_e05,,,,,,,,,
306,16,15,16,68,GPT,GPT,0.8421052631578947,306_e05,306_e06,,,,,,,,,
306,18,17,18,68,GPT,GPT,0.9473684210526315,306_e06,306_e06,,,,,,,,,
307,2,1,2,72,GPT,GPT,0.09523809523809523,307_e01,307_e01,,,,,,,,,
307,4,3,4,72,GPT,GPT,0.19047619047619047,307_e02,307_e02,,,,,,,,,
307,6,5,6,72,GPT,GPT,0.2857142857142857,307_e02,307_e03,,,,,,,,,
307,8,7,8,72,GPT,GPT,0.38095238095238093,307_e03,307_e03,,,,,,,,,
307,10,9,10,72,GPT,GPT,0.47619047619047616,307_e03,307_e04,,,,,,,,,
307,12,11,12,72,GPT,GPT,0.5714285714285714,307_e04,307_e04,,,,,,,,,
307,14,13,14,72,GPT,GPT,0.6666666666666666,307_e04,307_e05,,,,,,,,,
307,16,15,16,72,GPT,GPT,0.7619047619047619,307_e05,307_e05,,,,,,,,,
307,18,17,18,72,GPT,GPT,0.8571428571428571,307_e05,307_e06,,,,,,,,,
307,20,19,20,72,GPT,GPT,0.9523809523809523,307_e06,307_e06,,,,,,,,,
308,2,1,2,71,GPT,GPT,0.08,308_e01,308_e01,,,,,,,,,
308,4,3,4,71,GPT,GPT,0.16,308_e02,308_e02,,,,,,,,,
308,6,5,6,71,GPT,GPT,0.24,308_e02,308_e03,,,,,,,,,
308,8,7,8,71,GPT,GPT,0.32,308_e03,308_e03,,,,,,,,,
308,10,9,10,71,GPT,GPT,0.4,308_e04,308_e04,,,,,,,,,
308,12,11,12,71,GPT,GPT,0.48,308_e04,308_e05,,,,,,3.0,3.0,2.0,1.0
308,14,13,14,71,GPT,GPT,0.56,308_e05,308_e05,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0
308,16,15,16,71,GPT,GPT,0.64,308_e05,308_e06,3.0,2.0,3.0,4.0,4.0,,,,
308,18,17,18,71,GPT,GPT,0.72,308_e06,308_e06,,,,,,,,,
308,20,19,20,71,GPT,GPT,0.8,308_e07,308_e07,,,,,,,,,
308,22,21,22,71,GPT,GPT,0.88,308_e07,308_e07,,,,,,,,,
308,24,23,24,71,GPT,GPT,0.96,308_e07,308_e07,,,,,,,,,
309,2,1,2,67,GPT,GPT,0.11764705882352941,309_e01,309_e01,,,,,,,,,
309,4,3,4,67,GPT,GPT,0.23529411764705882,309_e02,309_e02,,,,,,,,,
309,6,5,6,67,GPT,GPT,0.35294117647058826,309_e02,309_e02,,,,,,,,,
309,8,7,8,67,GPT,GPT,0.47058823529411764,309_e02,309_e03,,,,,,,,,
309,10,9,10,67,GPT,GPT,0.5882352941176471,309_e03,309_e03,,,,,,,,,
309,12,11,12,67,GPT,GPT,0.7058823529411765,309_e04,309_e04,,,,,,,,,
309,14,13,14,67,GPT,GPT,0.8235294117647058,309_e04,309_e05,,,,,,,,,
309,16,15,16,67,GPT,GPT,0.9411764705882353,309_e05,309_e05,,,,,,,,,
311,2,1,2,74,Persona,Convergent,0.18181818181818182,311_e01,311_e01,,,,,,,,,
311,4,3,4,74,Persona,Convergent,0.36363636363636365,311_e02,311_e02,,,,,,,,,
311,6,5,6,74,Persona,Convergent,0.5454545454545454,311_e02,311_e03,,,,,,,,,
311,8,7,8,74,Persona,Convergent,0.7272727272727273,311_e03,311_e03,,,,,,,,,
311,10,9,10,74,Persona,Convergent,0.9090909090909091,311_e04,311_e04,,,,,,,,,
313,2,1,2,76,Persona,Convergent,0.15384615384615385,313_e01,313_e01,,,,,,,,,
313,4,3,4,76,Persona,Convergent,0.3076923076923077,313_e02,313_e02,,,,,,,,,
313,6,5,6,76,Persona,Convergent,0.46153846153846156,313_e02,313_e03,,,,,,,,,
313,8,7,8,76,Persona,Convergent,0.6153846153846154,313_e03,313_e03,,,,,,,,,
313,10,9,10,76,Persona,Convergent,0.7692307692307693,313_e04,313_e04,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
313,12,11,12,76,Persona,Convergent,0.9230769230769231,313_e04,313_e04,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
314,2,1,2,77,Persona,Convergent,0.11764705882352941,314_e01,314_e01,,,,,,,,,
314,4,3,4,77,Persona,Convergent,0.23529411764705882,314_e01,314_e01,,,,,,,,,
314,6,5,6,77,Persona,Convergent,0.35294117647058826,314_e01,314_e02,,,,,,,,,
314,8,7,8,77,Persona,Convergent,0.47058823529411764,314_e02,314_e02,,,,,,,,,
314,10,9,10,77,Persona,Convergent,0.5882352941176471,314_e03,314_e03,,,,,,,,,
314,12,11,12,77,Persona,Convergent,0.7058823529411765,314_e03,314_e04,,,,,,,,,
314,14,13,14,77,Persona,Convergent,0.8235294117647058,314_e04,314_e04,,,,,,,,,
314,16,15,16,77,Persona,Convergent,0.9411764705882353,314_e05,314_e05,,,,,,,,,
315,2,1,2,78,Persona,Convergent,0.09523809523809523,315_e01,315_e01,,,,,,,,,
315,4,3,4,78,Persona,Convergent,0.19047619047619047,315_e02,315_e02,,,,,,,,,
315,6,5,6,78,Persona,Convergent,0.2857142857142857,315_e02,315_e03,,,,,,,,,
315,8,7,8,78,Persona,Convergent,0.38095238095238093,315_e03,315_e03,,,,,,,,,
315,10,9,10,78,Persona,Convergent,0.47619047619047616,315_e04,315_e04,,,,,,,,,
315,12,11,12,78,Persona,Convergent,0.5714285714285714,315_e04,315_e05,,,,,,3.0,4.0,3.0,2.0
315,14,13,14,78,Persona,Convergent,0.6666666666666666,315_e05,315_e05,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
315,16,15,16,78,Persona,Convergent,0.7619047619047619,315_e06,315_e06,,,,,,,,,
315,18,17,18,78,Persona,Convergent,0.8571428571428571,315_e06,315_e07,,,,,,,,,
315,20,19,20,78,Persona,Convergent,0.9523809523809523,315_e07,315_e07,,,,,,,,,
316,2,1,2,79,Persona,Convergent,0.13333333333333333,316_e01,316_e01,,,,,,,,,
316,4,3,4,79,Persona,Convergent,0.26666666666666666,316_e02,316_e02,,,,,,,,,
316,6,5,6,79,Persona,Convergent,0.4,316_e02,316_e03,,,,,,,,,
316,8,7,8,79,Persona,Convergent,0.5333333333333333,316_e03,316_e03,,,,,,,,,
316,10,9,10,79,Persona,Convergent,0.6666666666666666,316_e03,316_e04,,,,,,,,,
316,12,11,12,79,Persona,Convergent,0.8,316_e04,316_e04,,,,,,,,,
316,14,13,14,79,Persona,Convergent,0.9333333333333333,316_e05,316_e05,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0
318,2,1,2,81,Persona,Convergent,0.2857142857142857,318_e01,318_e01,,,,,,,,,
318,4,3,4,81,Persona,Convergent,0.5714285714285714,318_e02,318_e02,,,,,,,,,
318,6,5,6,81,Persona,Convergent,0.8571428571428571,318_e02,318_e02,,,,,,,,,
319,2,1,2,80,Persona,Convergent,0.18181818181818182,319_e01,319_e01,,,,,,,,,
319,4,3,4,80,Persona,Convergent,0.36363636363636365,319_e02,319_e02,,,,,,,,,
319,6,5,6,80,Persona,Convergent,0.5454545454545454,319_e02,319_e03,,,,,,,,,
319,8,7,8,80,Persona,Convergent,0.7272727272727273,319_e03,319_e03,,,,,,,,,
319,10,9,10,80,Persona,Convergent,0.9090909090909091,319_e04,319_e04,,,,,,,,,
320,2,1,2,76,GPT,GPT,0.2222222222222222,320_e01,320_e01,,,,,,,,,
320,4,3,4,76,GPT,GPT,0.4444444444444444,320_e01,320_e02,,,,,,,,,
320,6,5,6,76,GPT,GPT,0.6666666666666666,320_e02,320_e02,,,,,,,,,
320,8,7,8,76,GPT,GPT,0.8888888888888888,320_e03,320_e03,,,,,,,,,
321,2,1,2,79,GPT,GPT,0.18181818181818182,321_e01,321_e01,,,,,,,,,
321,4,3,4,79,GPT,GPT,0.36363636363636365,321_e01,321_e02,,,,,,,,,
321,6,5,6,79,GPT,GPT,0.5454545454545454,321_e02,321_e02,,,,,,,,,
321,8,7,8,79,GPT,GPT,0.7272727272727273,321_e02,321_e02,,,,,,,,,
321,10,9,10,79,GPT,GPT,0.9090909090909091,321_e03,321_e03,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0
323,2,1,2,74,GPT,GPT,0.11764705882352941,323_e01,323_e01,,,,,,,,,
323,4,3,4,74,GPT,GPT,0.23529411764705882,323_e02,323_e02,,,,,,,,,
323,6,5,6,74,GPT,GPT,0.35294117647058826,323_e02,323_e03,,,,,,,,,
323,8,7,8,74,GPT,GPT,0.47058823529411764,323_e03,323_e03,,,,,,,,,
323,10,9,10,74,GPT,GPT,0.5882352941176471,323_e04,323_e04,,,,,,,,,
323,12,11,12,74,GPT,GPT,0.7058823529411765,323_e04,323_e05,,,,,,,,,
323,14,13,14,74,GPT,GPT,0.8235294117647058,323_e05,323_e05,,,,,,,,,
323,16,15,16,74,GPT,GPT,0.9411764705882353,323_e06,323_e06,,,,,,,,,
324,2,1,2,78,GPT,GPT,0.13333333333333333,324_e01,324_e01,,,,,,,,,
324,4,3,4,78,GPT,GPT,0.26666666666666666,324_e01,324_e02,,,,,,2.0,3.0,0.5,0.0
324,6,5,6,78,GPT,GPT,0.4,324_e02,324_e02,2.0,1.0,3.0,3.5,3.0,2.0,3.0,0.5,0.0
324,8,7,8,78,GPT,GPT,0.5333333333333333,324_e03,324_e03,,,,,,,,,
324,10,9,10,78,GPT,GPT,0.6666666666666666,324_e03,324_e04,,,,,,,,,
324,12,11,12,78,GPT,GPT,0.8,324_e04,324_e04,,,,,,,,,
324,14,13,14,78,GPT,GPT,0.9333333333333333,324_e05,324_e05,,,,,,,,,
325,2,1,2,77,GPT,GPT,0.13333333333333333,325_e01,325_e01,,,,,,,,,
325,4,3,4,77,GPT,GPT,0.26666666666666666,325_e01,325_e02,,,,,,,,,
325,6,5,6,77,GPT,GPT,0.4,325_e02,325_e02,,,,,,,,,
325,8,7,8,77,GPT,GPT,0.5333333333333333,325_e03,325_e03,,,,,,,,,
325,10,9,10,77,GPT,GPT,0.6666666666666666,325_e03,325_e04,,,,,,,,,
325,12,11,12,77,GPT,GPT,0.8,325_e04,325_e04,,,,,,,,,
325,14,13,14,77,GPT,GPT,0.9333333333333333,325_e04,325_e04,,,,,,,,,
326,2,1,2,81,GPT,GPT,0.15384615384615385,326_e01,326_e01,,,,,,,,,
326,4,3,4,81,GPT,GPT,0.3076923076923077,326_e01,326_e02,,,,,,,,,
326,6,5,6,81,GPT,GPT,0.46153846153846156,326_e02,326_e02,,,,,,,,,
326,8,7,8,81,GPT,GPT,0.6153846153846154,326_e02,326_e03,,,,,,,,,
326,10,9,10,81,GPT,GPT,0.7692307692307693,326_e03,326_e03,,,,,,,,,
326,12,11,12,81,GPT,GPT,0.9230769230769231,326_e04,326_e04,,,,,,,,,
327,2,1,2,80,GPT,GPT,0.13333333333333333,327_e01,327_e01,,,,,,,,,
327,4,3,4,80,GPT,GPT,0.26666666666666666,327_e02,327_e02,,,,,,,,,
327,6,5,6,80,GPT,GPT,0.4,327_e02,327_e03,,,,,,,,,
327,8,7,8,80,GPT,GPT,0.5333333333333333,327_e03,327_e03,,,,,,,,,
327,10,9,10,80,GPT,GPT,0.6666666666666666,327_e04,327_e04,,,,,,,,,
327,12,11,12,80,GPT,GPT,0.8,327_e04,327_e05,,,,,,,,,
327,14,13,14,80,GPT,GPT,0.9333333333333333,327_e05,327_e05,,,,,,,,,
328,2,1,2,82,GPT,GPT,0.15384615384615385,328_e01,328_e01,,,,,,,,,
328,4,3,4,82,GPT,GPT,0.3076923076923077,328_e02,328_e02,,,,,,,,,
328,6,5,6,82,GPT,GPT,0.46153846153846156,328_e02,328_e03,,,,,,,,,
328,8,7,8,82,GPT,GPT,0.6153846153846154,328_e03,328_e03,,,,,,,,,
328,10,9,10,82,GPT,GPT,0.7692307692307693,328_e03,328_e04,,,,,,,,,
328,12,11,12,82,GPT,GPT,0.9230769230769231,328_e04,328_e04,,,,,,,,,
329,2,1,2,83,GPT,GPT,0.08,329_e01,329_e01,,,,,,,,,
329,4,3,4,83,GPT,GPT,0.16,329_e02,329_e02,,,,,,,,,
329,6,5,6,83,GPT,GPT,0.24,329_e02,329_e03,,,,,,,,,
329,8,7,8,83,GPT,GPT,0.32,329_e03,329_e03,,,,,,,,,
329,10,9,10,83,GPT,GPT,0.4,329_e04,329_e04,,,,,,,,,
329,12,11,12,83,GPT,GPT,0.48,329_e04,329_e05,,,,,,4.0,3.0,3.0,1.0
329,14,13,14,83,GPT,GPT,0.56,329_e05,329_e05,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0
329,16,15,16,83,GPT,GPT,0.64,329_e05,329_e06,3.0,2.0,3.0,4.0,4.0,,,,
329,18,17,18,83,GPT,GPT,0.72,329_e06,329_e06,,,,,,,,,
329,20,19,20,83,GPT,GPT,0.8,329_e07,329_e07,,,,,,,,,
329,22,21,22,83,GPT,GPT,0.88,329_e07,329_e08,,,,,,,,,
329,24,23,24,83,GPT,GPT,0.96,329_e08,329_e08,,,,,,,,,
330,2,1,2,84,GPT,GPT,0.18181818181818182,330_e01,330_e01,,,,,,,,,
330,4,3,4,84,GPT,GPT,0.36363636363636365,330_e02,330_e02,,,,,,,,,
330,6,5,6,84,GPT,GPT,0.5454545454545454,330_e02,330_e03,,,,,,,,,
330,8,7,8,84,GPT,GPT,0.7272727272727273,330_e03,330_e03,,,,,,,,,
330,10,9,10,84,GPT,GPT,0.9090909090909091,330_e03,330_e03,,,,,,,,,
332,2,1,2,85,GPT,GPT,0.09523809523809523,332_e01,332_e01,,,,,,,,,
332,4,3,4,85,GPT,GPT,0.19047619047619047,332_e02,332_e02,,,,,,,,,
332,6,5,6,85,GPT,GPT,0.2857142857142857,332_e02,332_e03,,,,,,,,,
332,8,7,8,85,GPT,GPT,0.38095238095238093,332_e03,332_e03,,,,,,,,,
332,10,9,10,85,GPT,GPT,0.47619047619047616,332_e04,332_e04,,,,,,,,,
332,12,11,12,85,GPT,GPT,0.5714285714285714,332_e04,332_e05,,,,,,,,,
332,14,13,14,85,GPT,GPT,0.6666666666666666,332_e05,332_e05,,,,,,,,,
332,16,15,16,85,GPT,GPT,0.7619047619047619,332_e06,332_e06,,,,,,,,,
332,18,17,18,85,GPT,GPT,0.8571428571428571,332_e06,332_e07,,,,,,,,,
332,20,19,20,85,GPT,GPT,0.9523809523809523,332_e07,332_e07,,,,,,,,,
333,2,1,2,86,GPT,GPT,0.11764705882352941,333_e01,333_e01,,,,,,,,,
333,4,3,4,86,GPT,GPT,0.23529411764705882,333_e02,333_e02,,,,,,,,,
333,6,5,6,86,GPT,GPT,0.35294117647058826,333_e02,333_e03,,,,,,,,,
333,8,7,8,86,GPT,GPT,0.47058823529411764,333_e03,333_e03,,,,,,,,,
333,10,9,10,86,GPT,GPT,0.5882352941176471,333_e04,333_e04,3.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0
333,12,11,12,86,GPT,GPT,0.7058823529411765,333_e04,333_e05,3.0,1.0,3.0,4.0,4.0,,,,
333,14,13,14,86,GPT,GPT,0.8235294117647058,333_e05,333_e05,,,,,,,,,
333,16,15,16,86,GPT,GPT,0.9411764705882353,333_e05,333_e05,,,,,,,,,
334,2,1,2,87,GPT,GPT,0.10526315789473684,334_e01,334_e01,,,,,,,,,
334,4,3,4,87,GPT,GPT,0.21052631578947367,334_e02,334_e02,,,,,,,,,
334,6,5,6,87,GPT,GPT,0.3157894736842105,334_e02,334_e03,,,,,,,,,
334,8,7,8,87,GPT,GPT,0.42105263157894735,334_e03,334_e03,,,,,,,,,
334,10,9,10,87,GPT,GPT,0.5263157894736842,334_e04,334_e04,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0
334,12,11,12,87,GPT,GPT,0.631578947368421,334_e04,334_e05,3.0,3.0,3.0,4.0,4.0,,,,
334,14,13,14,87,GPT,GPT,0.7368421052631579,334_e05,334_e05,,,,,,,,,
334,16,15,16,87,GPT,GPT,0.8421052631578947,334_e06,334_e06,,,,,,,,,
334,18,17,18,87,GPT,GPT,0.9473684210526315,334_e06,334_e06,,,,,,,,,
335,2,1,2,88,GPT,GPT,0.18181818181818182,335_e01,335_e01,,,,,,,,,
335,4,3,4,88,GPT,GPT,0.36363636363636365,335_e02,335_e02,,,,,,,,,
335,6,5,6,88,GPT,GPT,0.5454545454545454,335_e02,335_e03,,,,,,,,,
335,8,7,8,88,GPT,GPT,0.7272727272727273,335_e03,335_e03,,,,,,,,,
335,10,9,10,88,GPT,GPT,0.9090909090909091,335_e04,335_e04,,,,,,,,,
336,2,1,2,89,GPT,GPT,0.07407407407407407,336_e01,336_e01,,,,,,,,,
336,4,3,4,89,GPT,GPT,0.14814814814814814,336_e02,336_e02,,,,,,,,,
336,6,5,6,89,GPT,GPT,0.2222222222222222,336_e02,336_e03,,,,,,,,,
336,8,7,8,89,GPT,GPT,0.2962962962962963,336_e03,336_e03,,,,,,,,,
336,10,9,10,89,GPT,GPT,0.37037037037037035,336_e03,336_e04,,,,,,,,,
336,12,11,12,89,GPT,GPT,0.4444444444444444,336_e04,336_e04,,,,,,,,,
336,14,13,14,89,GPT,GPT,0.5185185185185185,336_e04,336_e05,,,,,,,,,
336,16,15,16,89,GPT,GPT,0.5925925925925926,336_e05,336_e05,,,,,,,,,
336,18,17,18,89,GPT,GPT,0.6666666666666666,336_e06,336_e06,,,,,,,,,
336,20,19,20,89,GPT,GPT,0.7407407407407407,336_e06,336_e06,,,,,,,,,
336,22,21,22,89,GPT,GPT,0.8148148148148148,336_e06,336_e07,,,,,,,,,
336,24,23,24,89,GPT,GPT,0.8888888888888888,336_e07,336_e07,,,,,,,,,
336,26,25,26,89,GPT,GPT,0.9629629629629629,336_e08,336_e08,,,,,,,,,
337,2,1,2,90,GPT,GPT,0.10526315789473684,337_e01,337_e01,,,,,,,,,
337,4,3,4,90,GPT,GPT,0.21052631578947367,337_e02,337_e02,,,,,,,,,
337,6,5,6,90,GPT,GPT,0.3157894736842105,337_e02,337_e03,,,,,,,,,
337,8,7,8,90,GPT,GPT,0.42105263157894735,337_e03,337_e03,,,,,,,,,
337,10,9,10,90,GPT,GPT,0.5263157894736842,337_e04,337_e04,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0
337,12,11,12,90,GPT,GPT,0.631578947368421,337_e04,337_e05,2.0,1.0,3.0,4.0,3.0,,,,
337,14,13,14,90,GPT,GPT,0.7368421052631579,337_e05,337_e05,,,,,,,,,
337,16,15,16,90,GPT,GPT,0.8421052631578947,337_e06,337_e06,,,,,,,,,
337,18,17,18,90,GPT,GPT,0.9473684210526315,337_e06,337_e06,,,,,,,,,
338,2,1,2,91,GPT,GPT,0.10526315789473684,338_e01,338_e01,,,,,,,,,
338,4,3,4,91,GPT,GPT,0.21052631578947367,338_e02,338_e02,,,,,,,,,
338,6,5,6,91,GPT,GPT,0.3157894736842105,338_e02,338_e03,,,,,,,,,
338,8,7,8,91,GPT,GPT,0.42105263157894735,338_e03,338_e03,,,,,,,,,
338,10,9,10,91,GPT,GPT,0.5263157894736842,338_e04,338_e04,,,,,,,,,
338,12,11,12,91,GPT,GPT,0.631578947368421,338_e04,338_e05,,,,,,2.0,3.0,1.0,0.0
338,14,13,14,91,GPT,GPT,0.7368421052631579,338_e05,338_e05,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0
338,16,15,16,91,GPT,GPT,0.8421052631578947,338_e06,338_e06,2.5,1.5,3.0,4.0,3.5,3.5,3.0,2.0,1.0
338,18,17,18,91,GPT,GPT,0.9473684210526315,338_e06,338_e06,2.5,1.5,3.0,4.0,3.5,3.5,3.0,2.0,1.0
339,2,1,2,92,GPT,GPT,0.07407407407407407,339_e01,339_e01,,,,,,,,,
339,4,3,4,92,GPT,GPT,0.14814814814814814,339_e02,339_e02,,,,,,,,,
339,6,5,6,92,GPT,GPT,0.2222222222222222,339_e02,339_e03,,,,,,,,,
339,8,7,8,92,GPT,GPT,0.2962962962962963,339_e03,339_e03,,,,,,,,,
339,10,9,10,92,GPT,GPT,0.37037037037037035,339_e04,339_e04,,,,,,,,,
339,12,11,12,92,GPT,GPT,0.4444444444444444,339_e04,339_e05,,,,,,,,,
339,14,13,14,92,GPT,GPT,0.5185185185185185,339_e05,339_e05,,,,,,,,,
339,16,15,16,92,GPT,GPT,0.5925925925925926,339_e06,339_e06,,,,,,,,,
339,18,17,18,92,GPT,GPT,0.6666666666666666,339_e06,339_e07,,,,,,,,,
339,20,19,20,92,GPT,GPT,0.7407407407407407,339_e07,339_e07,,,,,,,,,
339,22,21,22,92,GPT,GPT,0.8148148148148148,339_e08,339_e08,,,,,,,,,
339,24,23,24,92,GPT,GPT,0.8888888888888888,339_e08,339_e09,,,,,,,,,
339,26,25,26,92,GPT,GPT,0.9629629629629629,339_e09,339_e09,,,,,,,,,
340,2,1,2,84,Persona,Divergent,0.15384615384615385,340_e01,340_e01,,,,,,,,,
340,4,3,4,84,Persona,Divergent,0.3076923076923077,340_e02,340_e02,,,,,,,,,
340,6,5,6,84,Persona,Divergent,0.46153846153846156,340_e02,340_e02,,,,,,,,,
340,8,7,8,84,Persona,Divergent,0.6153846153846154,340_e03,340_e03,,,,,,,,,
340,10,9,10,84,Persona,Divergent,0.7692307692307693,340_e03,340_e04,,,,,,,,,
340,12,11,12,84,Persona,Divergent,0.9230769230769231,340_e04,340_e04,,,,,,,,,
341,2,1,2,88,Persona,Divergent,0.15384615384615385,341_e01,341_e01,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0
341,4,3,4,88,Persona,Divergent,0.3076923076923077,341_e01,341_e02,4.0,3.0,4.0,4.0,4.0,,,,
341,6,5,6,88,Persona,Divergent,0.46153846153846156,341_e02,341_e02,,,,,,,,,
341,8,7,8,88,Persona,Divergent,0.6153846153846154,341_e03,341_e03,,,,,,,,,
341,10,9,10,88,Persona,Divergent,0.7692307692307693,341_e03,341_e04,,,,,,,,,
341,12,11,12,88,Persona,Divergent,0.9230769230769231,341_e04,341_e04,,,,,,,,,
342,2,1,2,85,Persona,Divergent,0.13333333333333333,342_e01,342_e01,,,,,,,,,
342,4,3,4,85,Persona,Divergent,0.26666666666666666,342_e01,342_e02,,,,,,,,,
342,6,5,6,85,Persona,Divergent,0.4,342_e02,342_e02,,,,,,,,,
342,8,7,8,85,Persona,Divergent,0.5333333333333333,342_e03,342_e03,,,,,,,,,
342,10,9,10,85,Persona,Divergent,0.6666666666666666,342_e03,342_e04,,,,,,,,,
342,12,11,12,85,Persona,Divergent,0.8,342_e04,342_e04,,,,,,,,,
342,14,13,14,85,Persona,Divergent,0.9333333333333333,342_e05,342_e05,,,,,,,,,
